id,recording,site,year,month,day,hour,minute,species,songtype,x1,x2,y1,y2,frequency,validated,url,score,site_id,presencia,datetime
627540622,SMM09396_20231003_094500.wav,P19_SMM09396,2023,10,3,9,45,Sephanoides sephaniodes,Common Song,40.13866667,41.70666667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/a451e53a-6a9f-47d9-b7ee-a9341d00315a.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=4hkeDfWmR1CMCQsWztz9eDxtyO8%3D,0.480261539,48799,1,2023-10-03 09:45:00
627540624,SMM09396_20231003_120500.wav,P19_SMM09396,2023,10,3,12,5,Sephanoides sephaniodes,Common Song,23.56266667,25.13066667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/9dc76ab0-2fe8-4ce5-9701-ceb32093128a.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=ixXdfnIR3fymjf6tQ%2B1c92KdxtA%3D,0.530550618,48799,1,2023-10-03 12:05:00
627540625,SMM09396_20231003_184000.wav,P19_SMM09396,2023,10,3,18,40,Sephanoides sephaniodes,Common Song,57.568,59.136,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/3623cf62-e385-4a36-8cdc-32fc23512253.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=MBZUIjiD8EThPtDBX8HT6k7wsjI%3D,0.356463759,48799,1,2023-10-03 18:40:00
627540626,SMM09396_20231003_083000.wav,P19_SMM09396,2023,10,3,8,30,Sephanoides sephaniodes,Common Song,17.99466667,19.56266667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/1d98ea75-2e85-4766-92a5-1a7066a3cee1.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=ov7ubQ5mR4Gol0gkQjnx7lm%2FwMM%3D,0.412760096,48799,1,2023-10-03 08:30:00
627540628,SMM09396_20231003_083500.wav,P19_SMM09396,2023,10,3,8,35,Sephanoides sephaniodes,Common Song,58.03733333,59.60533333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/36758da1-7c3a-4e5a-aceb-34801bf22e6b.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=bbrN9OxnkTIAJM2TpEQdSHMfqAg%3D,0.430545162,48799,1,2023-10-03 08:35:00
627540629,SMM09396_20231003_163000.wav,P19_SMM09396,2023,10,3,16,30,Sephanoides sephaniodes,Common Song,9.194666667,10.76266667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/25f056d5-f814-49bb-81c4-3cacc3f5598b.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=FY%2BuIkfqUv7gWEEoVocAiGiCuq0%3D,0.333050497,48799,1,2023-10-03 16:30:00
627540630,SMM09396_20231003_174500.wav,P19_SMM09396,2023,10,3,17,45,Sephanoides sephaniodes,Common Song,7.776,9.344,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/68c07df1-cb2f-4376-8e08-9a699b58726d.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=nejdwD7qHMhnhBs6N766ZFGrOUI%3D,0.377752718,48799,1,2023-10-03 17:45:00
627540631,SMM09396_20231003_133000.wav,P19_SMM09396,2023,10,3,13,30,Sephanoides sephaniodes,Common Song,5.664,7.232,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/27c0789e-6082-4c90-94c4-720704d57ff3.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=Kh%2BxDl3MfQYUVHGz0EI7xnGWuVo%3D,0.352886389,48799,1,2023-10-03 13:30:00
627540632,SMM09396_20231003_082500.wav,P19_SMM09396,2023,10,3,8,25,Sephanoides sephaniodes,Common Song,51.79733333,53.36533333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/ed5e0890-729b-4ce0-9346-662f3220fc19.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=vYdtRCPr1F6NLHyetA0PRWSDrS4%3D,0.548689614,48799,1,2023-10-03 08:25:00
627540634,SMM09396_20231003_095000.wav,P19_SMM09396,2023,10,3,9,50,Sephanoides sephaniodes,Common Song,16.8,18.368,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/231f1585-7aa4-4920-918a-1fa93a568f10.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=cpNADS2G0FzWge4mKR3w8pSzkGI%3D,0.453179746,48799,1,2023-10-03 09:50:00
627540635,SMM09396_20231003_092500.wav,P19_SMM09396,2023,10,3,9,25,Sephanoides sephaniodes,Common Song,57.73866667,59.30666667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/58eaa267-7ebf-4ec1-9ee7-1f13628fc73a.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=pfN7sK7x9XpMsZTFP2%2FFsF7pMCM%3D,0.311945326,48799,1,2023-10-03 09:25:00
627540636,SMM09396_20231003_091500.wav,P19_SMM09396,2023,10,3,9,15,Sephanoides sephaniodes,Common Song,0.746666667,2.314666667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/1ffd1fe2-275d-4c40-98ad-341b3f756b82.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=3fv%2Bf1wzeV4IDzfvtps4qAnl2s4%3D,0.48667699,48799,1,2023-10-03 09:15:00
627540637,SMM09396_20231003_151000.wav,P19_SMM09396,2023,10,3,15,10,Sephanoides sephaniodes,Common Song,1.450666667,3.018666667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/1417aee9-fc53-45af-9272-db4a5ce67acf.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=DRfiaHuIdFXlVx4Xui99T9yGYh8%3D,0.483603789,48799,1,2023-10-03 15:10:00
627540638,SMM09396_20231003_075500.wav,P19_SMM09396,2023,10,3,7,55,Sephanoides sephaniodes,Common Song,39.65866667,41.22666667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/edaccd73-6902-49e3-8b42-e5ae01e0646a.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=LRv2wtdtkr3WaOJ8KdxX94bg6sA%3D,0.455772685,48799,1,2023-10-03 07:55:00
627540639,SMM09396_20231003_144500.wav,P19_SMM09396,2023,10,3,14,45,Sephanoides sephaniodes,Common Song,6.997333333,8.565333333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/03/5uisde5fiyfh/5d844ba1-ebab-4683-96cb-a2dff762f120.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=IcGKIq%2FGHPZp%2BYOlIq2YctQ5zIQ%3D,0.315665327,48799,1,2023-10-03 14:45:00
627540675,SMM09359_20231012_111000.wav,P13_SMM09539,2023,10,12,11,10,Sephanoides sephaniodes,Common Song,45.26933333,46.83733333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/0foem4rvxgcc/c0616c83-5bc8-4abf-9de3-d1e2dc120309.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=s%2BHAzfR8mt6B52IAqnracgVDgow%3D,0.340824078,48815,1,2023-10-12 11:10:00
627540676,SMM09359_20231012_085000.wav,P13_SMM09539,2023,10,12,8,50,Sephanoides sephaniodes,Common Song,24.928,26.496,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/0foem4rvxgcc/a9b6e155-9849-4b14-8b83-32648cf95cc2.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=d%2BbKQoy1HoHHHXKfJTKaQAIeR6c%3D,0.50660542,48815,1,2023-10-12 08:50:00
627540677,SMM09359_20231012_082000.wav,P13_SMM09539,2023,10,12,8,20,Sephanoides sephaniodes,Common Song,55.82933333,57.39733333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/0foem4rvxgcc/8c1cf357-4694-41d3-b6d5-3e18945c4830.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=G6kDMsy62b34zcM6WDwwEHne6Cs%3D,0.388860182,48815,1,2023-10-12 08:20:00
627540678,SMM09359_20231012_102500.wav,P13_SMM09539,2023,10,12,10,25,Sephanoides sephaniodes,Common Song,52.864,54.432,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/0foem4rvxgcc/764eb373-0e4f-46a8-8746-ed64ced343cd.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=01xCFE1Cb0UlHURl8XBkHyU9280%3D,0.335378424,48815,1,2023-10-12 10:25:00
627540679,SMM09359_20231012_094000.wav,P13_SMM09539,2023,10,12,9,40,Sephanoides sephaniodes,Common Song,15.92533333,17.49333333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/0foem4rvxgcc/6e6ba75f-55a5-4ada-805e-f8c89aa30820.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=kEhcXeu463X0b1G7aiZnlUo0VqQ%3D,0.343217532,48815,1,2023-10-12 09:40:00
627540680,SMM09359_20231012_100500.wav,P13_SMM09539,2023,10,12,10,5,Sephanoides sephaniodes,Common Song,5.717333333,7.285333333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/0foem4rvxgcc/af417552-2589-437c-ad61-e241f8321d1c.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=2%2B7%2Fv68deTI6uo3Lp3cCAlITnsg%3D,0.307354562,48815,1,2023-10-12 10:05:00
627540681,SMM09359_20231012_084000.wav,P13_SMM09539,2023,10,12,8,40,Sephanoides sephaniodes,Common Song,44.59733333,46.16533333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/0foem4rvxgcc/f5ea9403-6a05-45a2-aead-36adf754fadb.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=IWq9eW1bMXhSKpEVhgYEMcul77Q%3D,0.421583299,48815,1,2023-10-12 08:40:00
627540682,SMM09359_20231012_093000.wav,P13_SMM09539,2023,10,12,9,30,Sephanoides sephaniodes,Common Song,29.42933333,30.99733333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/0foem4rvxgcc/5a6b1a1b-9112-447f-9d01-871ad9993559.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=Uy9Zr%2FP1vdYMkmBW9HAdQGePDgQ%3D,0.469108858,48815,1,2023-10-12 09:30:00
627540683,SMM09359_20231012_075500.wav,P13_SMM09539,2023,10,12,7,55,Sephanoides sephaniodes,Common Song,39.584,41.152,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/0foem4rvxgcc/f0c411bb-310a-43c0-891b-6ff6be635a52.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=dbPtjFNP9Z18ZswrEDI11a9mdjU%3D,0.356072153,48815,1,2023-10-12 07:55:00
627540684,SMM09359_20231012_091500.wav,P13_SMM09539,2023,10,12,9,15,Sephanoides sephaniodes,Common Song,22.16533333,23.73333333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/0foem4rvxgcc/331bce4a-76eb-4dc6-8109-714fe75cad3d.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=P5pFhTnEZB%2FcqE1o9fqAQe2VQ4E%3D,0.489147359,48815,1,2023-10-12 09:15:00
627540685,SMM09359_20231012_071000.wav,P13_SMM09539,2023,10,12,7,10,Sephanoides sephaniodes,Common Song,27.09333333,28.66133333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/12/0foem4rvxgcc/4cbb8280-4e23-44f5-b9f2-54d967630da4.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=EXvJPdPiqaawwnA2ak8SrZXpMA8%3D,0.537480462,48815,1,2023-10-12 07:10:00
627540686,SMM09359_20231011_160000.wav,P13_SMM09539,2023,10,11,16,0,Sephanoides sephaniodes,Common Song,22.06933333,23.63733333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/1d966d9e-ffe6-4313-adb9-dafdeaa9b0c4.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=tq5yVJY5ciTP3dI2T7nH%2FfxWcsM%3D,0.350305851,48815,1,2023-10-11 16:00:00
627540687,SMM09359_20231011_121000.wav,P13_SMM09539,2023,10,11,12,10,Sephanoides sephaniodes,Common Song,56.46933333,58.03733333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/7b5b2d00-2946-4814-b8d7-924db6967d05.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=Hzyy%2BdaEAXIltyrxCZaqUK0p8R8%3D,0.309133132,48815,1,2023-10-11 12:10:00
627540689,SMM09359_20231011_174000.wav,P13_SMM09539,2023,10,11,17,40,Sephanoides sephaniodes,Common Song,18.99733333,20.56533333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/540e5076-6823-4309-9446-3c8ed1b40b52.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=%2BAYZFe9n%2BG7IZfmpcAU46%2FSzDuw%3D,0.379499291,48815,1,2023-10-11 17:40:00
627540690,SMM09359_20231011_110000.wav,P13_SMM09539,2023,10,11,11,0,Sephanoides sephaniodes,Common Song,22.368,23.936,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/2e39d491-d1fc-46ad-8a87-960fbd41f2a4.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=OHjAYKq%2BJTWDhIrFhbVUrKcbqRU%3D,0.465220756,48815,1,2023-10-11 11:00:00
627540691,SMM09359_20231011_150000.wav,P13_SMM09539,2023,10,11,15,0,Sephanoides sephaniodes,Common Song,8.650666667,10.21866667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/78c32966-8502-42e6-ae7c-66596a794be8.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=dFduIOgOqQwkRYP1fWRdClxrJis%3D,0.392153149,48815,1,2023-10-11 15:00:00
627540692,SMM09359_20231011_164500.wav,P13_SMM09539,2023,10,11,16,45,Sephanoides sephaniodes,Common Song,4.490666667,6.058666667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/4ab36200-fda0-44c8-9cc5-be12a4a8b9fb.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=Dq1AhEUU9byPnUf6j3eJaXmBWss%3D,0.476685791,48815,1,2023-10-11 16:45:00
627540693,SMM09359_20231011_083000.wav,P13_SMM09539,2023,10,11,8,30,Sephanoides sephaniodes,Common Song,48.30933333,49.87733333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/81a1ad55-6de5-40d6-ad47-1cdde7e4467b.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=iB7fBBGqnpEIs2EszcHsoBqwax0%3D,0.433542637,48815,1,2023-10-11 08:30:00
627540694,SMM09359_20231011_080500.wav,P13_SMM09539,2023,10,11,8,5,Sephanoides sephaniodes,Common Song,11.70133333,13.26933333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/97aff6d9-a1b6-496c-b724-f2d66dbacdf5.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=TrOuto4vlrpANi7GTQS7UHFAugo%3D,0.440899476,48815,1,2023-10-11 08:05:00
627540695,SMM09359_20231011_124000.wav,P13_SMM09539,2023,10,11,12,40,Sephanoides sephaniodes,Common Song,18.09066667,19.65866667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/fc96fd11-3198-4137-8d8d-aa1eb5ff4f5f.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=9SZKdOIe22ORiavB8KXiJxiUAfY%3D,0.351398357,48815,1,2023-10-11 12:40:00
627540696,SMM09359_20231011_120000.wav,P13_SMM09539,2023,10,11,12,0,Sephanoides sephaniodes,Common Song,22.95466667,24.52266667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/3dca4f5e-46e3-4784-a0ec-2f2aa746ab23.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=nQk3eYn8g4YPo7ao7iZhkqEkBRU%3D,0.454749274,48815,1,2023-10-11 12:00:00
627540697,SMM09359_20231011_142000.wav,P13_SMM09539,2023,10,11,14,20,Sephanoides sephaniodes,Common Song,0.256,1.824,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/f8a70780-0691-4481-96f6-afe0b946f6a9.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=EXhAtyDXtJfw9K3v0wyponwKjgY%3D,0.325577382,48815,1,2023-10-11 14:20:00
627540699,SMM09359_20231011_102000.wav,P13_SMM09539,2023,10,11,10,20,Sephanoides sephaniodes,Common Song,38.41066667,39.97866667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/6a9be623-f836-4303-85fc-6c305f6749ca.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=17Zyx2jgiJzfh0Q1VpBQRQpzhng%3D,0.416040127,48815,1,2023-10-11 10:20:00
627540700,SMM09359_20231011_103000.wav,P13_SMM09539,2023,10,11,10,30,Sephanoides sephaniodes,Common Song,43.36,44.928,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/1055c49a-2ff1-469d-8447-96118d9d5796.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=EbC7CMECEWh7kdgSRqO2lPOB7bs%3D,0.421320529,48815,1,2023-10-11 10:30:00
627540701,SMM09359_20231011_101000.wav,P13_SMM09539,2023,10,11,10,10,Sephanoides sephaniodes,Common Song,12.288,13.856,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/fbd8a0b9-272e-4bd6-be29-398ab6289d5b.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=TX8BhkOvZYBsInsbWG0sRg2UzDI%3D,0.416822015,48815,1,2023-10-11 10:10:00
627540702,SMM09359_20231011_071000.wav,P13_SMM09539,2023,10,11,7,10,Sephanoides sephaniodes,Common Song,50.03733333,51.60533333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/d5957d2a-8340-4697-9d2f-7b32be422b1c.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=Xr9U4crWPa669fDEZr%2BSseyv29o%3D,0.300129216,48815,1,2023-10-11 07:10:00
627540703,SMM09359_20231011_073500.wav,P13_SMM09539,2023,10,11,7,35,Sephanoides sephaniodes,Common Song,43.65866667,45.22666667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/33df454c-1918-4d8f-916f-c3d0381c7b76.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=IsmdXiN48upN3bVBim07WtdAOUg%3D,0.47208267,48815,1,2023-10-11 07:35:00
627540704,SMM09359_20231011_163000.wav,P13_SMM09539,2023,10,11,16,30,Sephanoides sephaniodes,Common Song,48.04266667,49.61066667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/a9f68a6e-c04e-4100-8157-87374bf8cc7a.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=rLO4x7GB9USYjMCCJ8XksetcH5Y%3D,0.303990045,48815,1,2023-10-11 16:30:00
627540705,SMM09359_20231011_132000.wav,P13_SMM09539,2023,10,11,13,20,Sephanoides sephaniodes,Common Song,12.77866667,14.34666667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/dd6f5121-fe8b-4e9f-b2e9-e395b28e7909.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=Vf2QbQM0cKuHKop9vH2%2BjY0b7r4%3D,0.441352599,48815,1,2023-10-11 13:20:00
627540706,SMM09359_20231011_150500.wav,P13_SMM09539,2023,10,11,15,5,Sephanoides sephaniodes,Common Song,45.45066667,47.01866667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/11/0foem4rvxgcc/07030cf5-6074-48e3-b220-ea5a10ddcaeb.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=sLWEjwVvmafM8YZWtcpE1VN6KDk%3D,0.390640546,48815,1,2023-10-11 15:05:00
627540756,SMM09359_20231008_104000.wav,P13_SMM09539,2023,10,8,10,40,Sephanoides sephaniodes,Common Song,27.69066667,29.25866667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/08/0foem4rvxgcc/bdd99993-c384-4c3b-bed6-7d2d2afa904e.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=h3W%2Fo245rZEu2f5ITWwrUkc6Ni4%3D,0.438537882,48815,1,2023-10-08 10:40:00
627540757,SMM09359_20231008_073500.wav,P13_SMM09539,2023,10,8,7,35,Sephanoides sephaniodes,Common Song,52.90666667,54.47466667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/08/0foem4rvxgcc/6db87c85-2ec6-4c43-8040-8481b675cd50.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=Hb0KtC5F8qPieY6YtA2IvQnsiws%3D,0.488190549,48815,1,2023-10-08 07:35:00
627540758,SMM09359_20231008_085500.wav,P13_SMM09539,2023,10,8,8,55,Sephanoides sephaniodes,Common Song,10.35733333,11.92533333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/08/0foem4rvxgcc/aa78319b-9537-411c-a38d-0ee070a62ee7.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=yHFkfapPbJmhp8nzAtAtOMnPF5w%3D,0.503207877,48815,1,2023-10-08 08:55:00
627540759,SMM09359_20231008_111000.wav,P13_SMM09539,2023,10,8,11,10,Sephanoides sephaniodes,Common Song,43.328,44.896,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/08/0foem4rvxgcc/e030fd15-534c-4f61-b55a-e437bd565317.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=9feJLsuGJvEjIMFa9wuaT2jVZVI%3D,0.311002408,48815,1,2023-10-08 11:10:00
627540760,SMM09359_20231008_091500.wav,P13_SMM09539,2023,10,8,9,15,Sephanoides sephaniodes,Common Song,4.362666667,5.930666667,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/08/0foem4rvxgcc/1a824695-d0c7-41a5-85f3-3dbaf533dbaf.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=i%2FzGbrxyjr6vPDlbYxQ6Nrn0hJo%3D,0.362068807,48815,1,2023-10-08 09:15:00
627540761,SMM09359_20231008_090000.wav,P13_SMM09539,2023,10,8,9,0,Sephanoides sephaniodes,Common Song,14.16533333,15.73333333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/08/0foem4rvxgcc/03ba2584-5507-4270-acec-596f7251dc8e.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=OjXyce5SoopesKrteA8q%2BXgfHGk%3D,0.50115544,48815,1,2023-10-08 09:00:00
627540762,SMM09359_20231008_081000.wav,P13_SMM09539,2023,10,8,8,10,Sephanoides sephaniodes,Common Song,48.48,50.048,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/08/0foem4rvxgcc/b422f8ca-a8a5-48d8-ba39-ec02bda70f9f.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=%2BLsJBAxO7Op7QkEOgXOVTQy4MUw%3D,0.417128177,48815,1,2023-10-08 08:10:00
627540763,SMM09359_20231008_083000.wav,P13_SMM09539,2023,10,8,8,30,Sephanoides sephaniodes,Common Song,6.517333333,8.085333333,6796.875,9984.375,12000,present,https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2023/10/08/0foem4rvxgcc/53d57651-7141-4585-9158-a20dfe063700.flac?AWSAccessKeyId=AKIA45B7YWBX7MUJ7QCX&Expires=1729632846&Signature=7mbj5NckwaatMO3YkzkKYRj7hPQ%3D,0.561531112,48815,1,2023-10-08 08:30:00
